,Feature1,Feature2,Feature3,Feature4,Target
4989,0.00662,0.00139,0.584,0.989,2
4990,0.00708,0.00101,0.48,0.997,1
4991,0.0066,0.00117,0.536,0.975,1
4992,0.00781,0.00185,0.619,0.995,0
4993,0.00702,0.00202,0.683,0.994,0
4994,0.00666,0.000916,0.472,0.992,1
4995,0.00686,0.000819,0.44,0.998,1
4996,0.0069,0.00175,0.642,0.997,2
4997,0.00779,0.00216,0.671,0.998,0
4998,0.00805,0.00195,0.627,0.996,0
4999,0.00734,0.00236,0.722,0.998,0
5000,0.00671,0.00218,0.726,0.994,2
5001,0.0078,0.00216,0.671,0.998,0
5002,0.00656,0.00153,0.614,0.996,2
5003,0.00801,0.00202,0.639,0.997,0
5004,0.00681,0.000937,0.472,0.986,1
5005,0.00621,0.00183,0.691,0.999,2
5006,0.00785,0.00218,0.671,0.996,0
5007,0.00814,0.00248,0.702,0.999,0
5008,0.00651,0.00102,0.504,0.993,1
5009,0.00688,0.00118,0.527,0.99,1
5010,0.00786,0.00198,0.639,0.997,0
5011,0.00681,0.00182,0.658,0.997,2
5012,0.00689,0.0017,0.633,0.996,2
5013,0.00623,0.00239,0.788,0.997,2
5014,0.00702,0.00141,0.571,0.991,2
5015,0.00649,0.00149,0.609,0.997,2
5016,0.00835,0.0019,0.608,0.998,0
5017,0.00661,0.00192,0.687,0.997,2
5018,0.00713,0.00219,0.706,0.998,0
5019,0.00675,0.000936,0.474,0.995,1
5020,0.00732,0.00204,0.672,0.998,0
5021,0.00594,0.00107,0.541,0.975,1
5022,0.00665,0.00203,0.703,0.998,2
5023,0.00758,0.00222,0.688,0.997,0
5024,0.00762,0.00227,0.695,0.997,0
5025,0.00707,0.00179,0.641,0.996,2
5026,0.00749,0.00141,0.551,0.993,2
5027,0.0068,0.00171,0.639,0.993,2
5028,0.00848,0.00273,0.722,0.996,0
5029,0.00749,0.00232,0.708,0.996,0
5030,0.00667,0.00153,0.61,0.987,2
5031,0.00799,0.00123,0.5,0.997,1
5032,0.00618,0.00162,0.651,0.995,2
5033,0.00765,0.00297,0.794,0.995,0
5034,0.00692,0.000988,0.481,0.997,1
5035,0.00827,0.00256,0.708,0.995,0
5036,0.00767,0.0021,0.666,0.997,0
5037,0.00718,0.00177,0.632,0.996,2
5038,0.007,0.00107,0.497,0.997,1
5039,0.00753,0.00189,0.638,0.997,0
5040,0.00708,0.00132,0.55,0.991,2
5041,0.00732,0.00209,0.681,0.994,0
5042,0.0086,0.00185,0.591,0.997,0
5043,0.00641,0.0015,0.616,0.998,2
5044,0.00732,0.00205,0.675,0.999,0
5045,0.0068,0.00158,0.615,0.998,2
5046,0.00808,0.00212,0.652,0.997,0
5047,0.00843,0.00227,0.661,0.999,0
5048,0.00797,0.00236,0.692,0.999,0
5049,0.00716,0.00175,0.629,0.996,2
5050,0.00825,0.00221,0.659,0.998,0
5051,0.00644,0.00147,0.608,0.994,2
5052,0.0065,0.00155,0.622,0.996,2
5053,0.0074,0.00117,0.506,0.994,1
5054,0.00681,0.00178,0.651,0.995,2
5055,0.0069,0.00176,0.643,0.997,2
5056,0.00635,0.00152,0.623,0.976,2
5057,0.00743,0.00208,0.673,0.997,0
5058,0.00798,0.00218,0.665,0.997,0
5059,0.00683,0.00184,0.662,0.985,2
5060,0.00693,0.00105,0.496,0.988,1
5061,0.00674,0.00199,0.692,0.997,2
5062,0.00745,0.00171,0.61,0.998,0
5063,0.00739,0.00205,0.671,0.994,0
5064,0.00686,0.00169,0.631,0.996,2
5065,0.00715,0.00172,0.625,0.998,2
5066,0.00692,0.0018,0.649,0.996,2
5067,0.00677,0.00127,0.552,0.991,2
5068,0.00754,0.00201,0.657,0.998,0
5069,0.00673,0.0011,0.514,0.991,1
5070,0.00667,0.00135,0.573,0.991,2
5071,0.00702,0.00103,0.488,0.981,1
5072,0.00726,0.00112,0.499,0.996,1
5073,0.00668,0.00187,0.673,0.996,2
5074,0.0072,0.00254,0.757,0.999,0
5075,0.00661,0.00126,0.557,0.99,2
5076,0.0064,0.00104,0.514,0.991,1
5077,0.00655,0.00162,0.632,0.995,2
5078,0.00762,0.002,0.653,0.995,0
5079,0.00719,0.000929,0.458,0.996,1
5080,0.00751,0.000891,0.439,0.988,1
5081,0.00647,0.00109,0.523,0.993,1
5082,0.00831,0.00256,0.706,0.998,0
5083,0.00662,0.00236,0.76,0.998,0
5084,0.00871,0.00221,0.642,0.999,0
5085,0.00699,0.00104,0.491,0.994,1
5086,0.00667,0.00181,0.664,0.997,2
5087,0.00716,0.00147,0.577,0.993,2
5088,0.00764,0.00109,0.481,0.995,1
5089,0.0064,0.00164,0.645,0.996,2
5090,0.00758,0.00226,0.695,0.997,0
5091,0.00698,0.00116,0.518,0.995,1
5092,0.00657,0.00162,0.633,0.997,2
5093,0.00782,0.00128,0.515,0.994,1
5094,0.00757,0.00221,0.688,0.996,0
5095,0.00727,0.00102,0.476,0.993,1
5096,0.00795,0.00249,0.712,0.996,0
5097,0.00711,0.00198,0.673,0.997,0
5098,0.00757,0.00229,0.7,0.998,0
5099,0.00685,0.00178,0.65,0.997,2
5100,0.00667,0.00109,0.514,0.991,1
5101,0.00793,0.000983,0.448,0.971,1
5102,0.00657,0.00155,0.618,0.995,2
5103,0.00862,0.00263,0.704,0.998,0
5104,0.00697,0.00211,0.701,0.998,0
5105,0.00722,0.00144,0.568,0.995,2
5106,0.00656,0.00172,0.653,0.996,2
5107,0.00829,0.0025,0.699,0.997,0
5108,0.00688,0.00192,0.673,0.998,2
5109,0.00691,0.00215,0.711,0.995,0
5110,0.00673,0.00205,0.703,0.998,2
5111,0.00667,0.00102,0.497,0.991,1
5112,0.00628,0.002,0.719,0.999,2
5113,0.00707,0.00112,0.508,0.996,1
5114,0.0082,0.00226,0.668,0.998,0
5115,0.00742,0.00168,0.606,0.996,2
5116,0.00794,0.00187,0.617,0.995,0
5117,0.00713,0.00108,0.496,0.995,1
5118,0.00659,0.00121,0.546,0.994,2
5119,0.00687,0.0016,0.615,0.993,2
5120,0.00743,0.00122,0.516,0.997,1
5121,0.00718,0.00185,0.646,0.997,0
5122,0.00831,0.00229,0.669,0.998,0
5123,0.00793,0.00245,0.707,0.996,0
5124,0.00619,0.00177,0.681,0.997,2
5125,0.00706,0.00153,0.593,0.994,2
5126,0.00737,0.00214,0.686,0.999,0
5127,0.00695,0.00182,0.651,0.995,2
5128,0.00635,0.000911,0.482,0.997,1
5129,0.00619,0.000901,0.486,0.987,1
5130,0.00706,0.00173,0.631,0.992,2
5131,0.00708,0.00187,0.655,0.998,0
5132,0.00698,0.00111,0.507,0.993,1
5133,0.0079,0.00103,0.459,0.996,1
5134,0.00652,0.00197,0.7,0.991,2
5135,0.00761,0.00114,0.493,0.995,1
5136,0.00646,0.00152,0.618,0.997,2
5137,0.00809,0.00325,0.808,0.995,0
5138,0.00661,0.000996,0.494,0.994,1
5139,0.0066,0.00156,0.62,0.997,2
5140,0.00716,0.00208,0.686,0.995,0
5141,0.00753,0.0021,0.672,0.998,0
5142,0.00633,0.00158,0.636,0.997,2
5143,0.00644,0.00101,0.505,0.996,1
5144,0.00654,0.00142,0.594,0.995,2
5145,0.00668,0.00134,0.569,0.997,2
5146,0.00747,0.00198,0.655,0.997,0
5147,0.00702,0.0011,0.503,0.997,1
5148,0.00829,0.00171,0.579,0.998,0
5149,0.0068,0.000962,0.479,0.99,1
5150,0.00828,0.00247,0.696,0.998,0
5151,0.00731,0.00197,0.661,0.996,0
5152,0.00639,0.00144,0.604,0.996,2
5153,0.00839,0.00195,0.614,0.998,0
5154,0.00744,0.00217,0.688,0.995,0
5155,0.00652,0.000916,0.477,0.985,1
5156,0.00641,0.00137,0.589,0.989,2
5157,0.00733,0.000943,0.457,0.994,1
5158,0.00761,0.000954,0.451,0.994,1
5159,0.00692,0.00173,0.637,0.997,2
5160,0.00876,0.00214,0.629,0.996,0
5161,0.00695,0.00155,0.6,0.997,2
5162,0.00649,0.00174,0.66,0.997,2
5163,0.00643,0.00204,0.717,0.996,2
5164,0.00732,0.00175,0.622,0.995,2
5165,0.00668,0.0015,0.604,0.997,2
5166,0.00824,0.00239,0.686,0.995,0
5167,0.00649,0.00139,0.59,0.998,2
5168,0.00765,0.00194,0.641,0.995,0
5169,0.00728,0.00147,0.572,0.996,2
5170,0.00678,0.00174,0.646,0.999,2
5171,0.00654,0.00154,0.618,0.995,2
5172,0.00642,0.00153,0.622,0.998,2
5173,0.00802,0.00203,0.64,0.998,0
5174,0.00672,0.00169,0.638,0.99,2
5175,0.00761,0.00279,0.771,0.997,0
5176,0.00701,0.00106,0.495,0.992,1
5177,0.00683,0.000859,0.451,0.991,1
5178,0.00696,0.00174,0.637,0.998,2
5179,0.00665,0.00164,0.633,0.995,2
5180,0.00777,0.00231,0.695,0.998,0
5181,0.0077,0.0023,0.695,0.998,0
5182,0.00639,0.0016,0.636,0.994,2
5183,0.00644,0.00157,0.629,0.997,2
5184,0.00683,0.000967,0.479,0.992,1
5185,0.00736,0.00139,0.553,0.994,2
5186,0.00722,0.00237,0.729,0.997,0
5187,0.00738,0.00172,0.615,0.998,0
5188,0.00655,0.001,0.498,0.992,1
5189,0.00683,0.00099,0.485,0.994,1
5190,0.00742,0.00208,0.674,0.995,0
5191,0.00781,0.00239,0.705,0.996,0
5192,0.00706,0.00105,0.492,0.995,1
5193,0.00881,0.00238,0.661,0.998,0
5194,0.00752,0.00208,0.67,0.997,0
5195,0.00649,0.00133,0.576,0.996,2
5196,0.00665,0.00174,0.65,0.997,2
5197,0.00662,0.00169,0.643,0.996,2
5198,0.0067,0.00203,0.701,0.995,2
5199,0.00741,0.00226,0.703,0.997,0
5200,0.00703,0.0021,0.696,0.998,0
5201,0.00631,0.00132,0.582,0.993,2
5202,0.00671,0.00102,0.495,0.988,1
5203,0.00847,0.00229,0.662,0.994,0
5204,0.00645,0.00152,0.618,0.997,2
5205,0.00681,0.00201,0.692,0.997,2
5206,0.00781,0.00214,0.666,0.999,0
5207,0.00957,0.00187,0.563,0.997,0
5208,0.0064,0.00161,0.64,0.995,2
5209,0.00664,0.000848,0.455,0.991,1
5210,0.00664,0.00168,0.641,0.994,2
5211,0.00855,0.00227,0.656,0.996,0
5212,0.00711,0.0019,0.659,0.998,0
5213,0.00676,0.00104,0.5,0.998,1
5214,0.00902,0.00222,0.632,0.998,0
5215,0.00875,0.00254,0.686,0.997,0
5216,0.00697,0.00103,0.49,0.996,1
5217,0.00649,0.00158,0.629,0.993,2
5218,0.00765,0.00238,0.71,0.999,0
5219,0.00899,0.00218,0.628,0.997,0
5220,0.0073,0.000966,0.463,0.995,1
5221,0.008,0.00225,0.675,0.998,0
5222,0.0062,0.00147,0.62,0.996,2
5223,0.00673,0.00174,0.647,0.992,2
5224,0.00793,0.00234,0.692,0.997,0
5225,0.00716,0.000984,0.472,0.995,1
5226,0.00724,0.00245,0.741,0.998,0
5227,0.00788,0.00233,0.692,0.994,0
5228,0.0077,0.00202,0.652,0.998,0
5229,0.00667,0.00163,0.63,0.998,2
5230,0.00715,0.00136,0.555,0.998,2
5231,0.00676,0.00173,0.644,0.996,2
5232,0.00652,0.000956,0.487,0.996,1
5233,0.00829,0.00231,0.672,0.996,0
5234,0.00707,0.00105,0.489,0.99,1
5235,0.00615,0.00162,0.654,0.994,2
5236,0.00676,0.00161,0.622,0.991,2
5237,0.00777,0.00231,0.694,0.998,0
5238,0.00742,0.00104,0.476,0.988,1
5239,0.00668,0.00105,0.504,0.995,1
5240,0.00664,0.00141,0.587,0.995,2
5241,0.0083,0.00182,0.596,0.997,0
5242,0.00631,0.00188,0.695,0.998,2
5243,0.00758,0.00186,0.631,0.998,0
5244,0.00766,0.0018,0.616,0.997,0
5245,0.00786,0.00257,0.728,0.999,0
5246,0.00678,0.00114,0.522,0.993,1
5247,0.00706,0.0024,0.743,0.996,0
5248,0.00714,0.0018,0.639,0.999,0
5249,0.00688,0.000818,0.439,0.997,1
5250,0.00621,0.00152,0.631,0.994,2
5251,0.00839,0.00218,0.65,0.992,0
5252,0.00712,0.00233,0.728,0.998,0
5253,0.00787,0.00103,0.46,0.996,1
5254,0.00822,0.00229,0.672,0.995,0
5255,0.00809,0.00189,0.615,0.998,0
5256,0.00704,0.00164,0.614,0.997,2
5257,0.00703,0.00106,0.495,0.998,1
5258,0.00733,0.00093,0.454,0.994,1
5259,0.00695,0.00107,0.5,0.997,1
5260,0.00646,0.00126,0.561,0.995,2
5261,0.00625,0.00123,0.565,0.996,2
5262,0.0065,0.00172,0.655,0.997,2
5263,0.00663,0.00179,0.661,0.992,2
5264,0.00967,0.00256,0.656,0.997,0
5265,0.00654,0.00138,0.585,0.996,2
5266,0.00699,0.00188,0.661,0.996,2
5267,0.00778,0.00324,0.822,0.991,0
5268,0.00672,0.00175,0.65,0.993,2
5269,0.00719,0.00195,0.663,0.995,0
5270,0.00777,0.00205,0.653,0.998,0
5271,0.00683,0.00106,0.502,0.994,1
5272,0.00794,0.00224,0.677,0.997,0
5273,0.00731,0.00105,0.482,0.996,1
5274,0.00756,0.00211,0.673,0.998,0
5275,0.00674,0.00119,0.536,0.998,1
5276,0.00634,0.0016,0.64,0.999,2
5277,0.00815,0.00227,0.673,0.998,0
5278,0.00812,0.00202,0.635,0.998,0
5279,0.00773,0.00241,0.71,0.999,0
5280,0.00704,0.00107,0.497,0.993,1
5281,0.00711,0.00106,0.492,0.995,1
5282,0.00669,0.00151,0.604,0.998,2
5283,0.00681,0.00178,0.651,0.995,2
5284,0.00656,0.00177,0.662,0.997,2
5285,0.0066,0.000972,0.489,0.994,1
5286,0.00636,0.00153,0.624,0.987,2
5287,0.00909,0.00227,0.636,0.995,0
5288,0.00673,0.000987,0.487,0.989,1
5289,0.00702,0.00144,0.576,0.995,2
5290,0.00691,0.00203,0.69,0.998,0
5291,0.0073,0.00122,0.522,0.992,1
5292,0.00801,0.00145,0.542,0.997,0
5293,0.00682,0.00226,0.733,0.999,0
5294,0.00697,0.00194,0.671,0.997,2
5295,0.00669,0.00162,0.627,0.996,2
5296,0.00667,0.00193,0.685,0.997,2
5297,0.00656,0.00147,0.603,0.995,2
5298,0.00737,0.00196,0.657,0.998,0
5299,0.00813,0.00215,0.655,0.992,0
5300,0.00795,0.00244,0.705,0.999,0
5301,0.00749,0.00214,0.68,0.998,0
5302,0.00657,0.00082,0.45,0.994,1
5303,0.00687,0.00173,0.638,0.996,2
5304,0.00822,0.00121,0.489,0.997,1
5305,0.00654,0.00177,0.663,0.989,2
5306,0.00807,0.00212,0.652,0.993,0
5307,0.00645,0.00184,0.681,0.994,2
5308,0.00778,0.00222,0.68,0.998,0
5309,0.00697,0.000991,0.48,0.996,1
5310,0.0077,0.000943,0.446,0.986,1
5311,0.00748,0.00199,0.657,0.993,0
5312,0.0072,0.000903,0.451,0.987,1
5313,0.00669,0.0016,0.622,0.997,2
5314,0.0085,0.00278,0.728,0.994,0
5315,0.00746,0.00212,0.678,0.997,0
5316,0.00902,0.00177,0.564,0.999,0
5317,0.00651,0.000958,0.488,0.986,1
5318,0.00816,0.00209,0.644,0.998,0
5319,0.00718,0.00116,0.512,0.993,1
5320,0.00605,0.000842,0.475,0.995,1
5321,0.00806,0.000957,0.439,0.998,1
5322,0.00858,0.00209,0.629,0.996,0
5323,0.00658,0.000891,0.469,0.996,1
5324,0.00701,0.00177,0.64,0.998,2
5325,0.00784,0.00131,0.52,0.996,1
5326,0.00723,0.00103,0.481,0.994,1
5327,0.00832,0.00205,0.632,0.999,0
5328,0.00725,0.00104,0.482,0.993,1
5329,0.00754,0.00248,0.73,0.999,0
5330,0.00752,0.00199,0.655,0.997,0
5331,0.00731,0.00112,0.499,0.995,1
5332,0.00602,0.00181,0.698,0.992,2
5333,0.00729,0.00176,0.625,0.997,2
5334,0.00676,0.00139,0.577,0.995,2
5335,0.00736,0.00102,0.473,0.997,1
5336,0.00818,0.00205,0.637,0.999,0
5337,0.00774,0.00198,0.644,0.998,0
5338,0.00596,0.00089,0.492,0.974,1
5339,0.00686,0.00104,0.496,0.995,1
5340,0.00746,0.00244,0.729,0.997,0
5341,0.00843,0.00189,0.604,0.996,0
5342,0.00703,0.00164,0.615,0.997,2
5343,0.00815,0.002,0.63,0.997,0
5344,0.00722,0.00183,0.641,0.999,0
5345,0.00787,0.00208,0.655,0.998,0
5346,0.00687,0.00202,0.691,0.991,2
5347,0.00647,0.00164,0.641,0.998,2
5348,0.00663,0.00114,0.527,0.99,1
5349,0.00827,0.00234,0.677,0.999,0
5350,0.00828,0.00205,0.633,0.997,0
5351,0.00617,0.00176,0.681,0.996,2
5352,0.00704,0.00199,0.676,0.997,0
5353,0.00687,0.00118,0.529,0.995,1
5354,0.00901,0.00234,0.648,0.998,0
5355,0.0066,0.00161,0.63,0.997,2
5356,0.00612,0.00163,0.656,0.994,2
5357,0.00881,0.00233,0.654,0.997,0
5358,0.0075,0.0018,0.623,0.999,0
5359,0.00751,0.00116,0.501,0.988,1
5360,0.00753,0.0011,0.487,0.983,1
5361,0.00872,0.00178,0.576,0.998,0
5362,0.00656,0.00193,0.69,0.996,2
5363,0.00701,0.000953,0.469,0.995,1
5364,0.00836,0.00236,0.677,0.998,0
5365,0.00723,0.00101,0.477,0.995,1
5366,0.00714,0.000983,0.473,0.997,1
5367,0.0066,0.000987,0.492,0.989,1
5368,0.00812,0.00242,0.695,0.999,0
5369,0.00735,0.00182,0.633,0.996,0
5370,0.00699,0.00184,0.654,0.998,2
5371,0.00692,0.000894,0.458,0.986,1
5372,0.00698,0.00213,0.703,0.996,0
5373,0.0067,0.00159,0.62,0.997,2
5374,0.00655,0.00118,0.541,0.994,1
5375,0.0067,0.00193,0.683,0.995,2
5376,0.00648,0.00101,0.502,0.986,1
5377,0.00643,0.000849,0.463,0.979,1
5378,0.00676,0.00195,0.685,0.999,2
5379,0.00658,0.00166,0.64,0.996,2
5380,0.00707,0.00191,0.661,0.996,2
5381,0.00631,0.00161,0.643,0.998,2
5382,0.00817,0.00159,0.562,0.997,0
5383,0.00619,0.00165,0.658,0.996,2
5384,0.00659,0.000913,0.474,0.996,1
5385,0.00756,0.00203,0.66,0.998,0
5386,0.00768,0.00207,0.661,0.998,0
5387,0.00739,0.00221,0.696,0.999,0
5388,0.00717,0.00176,0.63,0.997,2
5389,0.0071,0.00175,0.632,0.993,2
5390,0.00779,0.00244,0.713,0.999,0
5391,0.00674,0.00189,0.674,0.996,2
5392,0.00722,0.00165,0.609,0.994,2
5393,0.00666,0.00143,0.589,0.997,2
5394,0.00682,0.00156,0.609,0.995,2
5395,0.00676,0.0019,0.674,0.998,2
5396,0.00689,0.00119,0.53,0.99,1
5397,0.00692,0.00219,0.716,0.996,0
5398,0.00667,0.00107,0.51,0.996,1
5399,0.00769,0.00179,0.614,0.998,0
5400,0.00932,0.00256,0.667,0.999,0
5401,0.00828,0.00229,0.67,0.996,0
5402,0.00718,0.00191,0.657,0.994,2
5403,0.00749,0.00212,0.677,0.994,0
5404,0.00768,0.00253,0.731,0.994,0
5405,0.0082,0.00182,0.6,0.997,0
5406,0.00837,0.00247,0.691,0.996,0
5407,0.00659,0.00143,0.594,0.994,2
5408,0.0074,0.00195,0.653,0.992,0
5409,0.00668,0.00171,0.643,0.997,2
5410,0.00876,0.00228,0.649,0.995,0
5411,0.0067,0.00156,0.614,0.994,2
5412,0.00703,0.00172,0.629,0.999,2
5413,0.00623,0.00196,0.714,0.999,2
5414,0.00667,0.00136,0.575,0.997,2
5415,0.00681,0.00253,0.777,0.998,0
5416,0.00742,0.00256,0.748,0.997,0
5417,0.00687,0.00138,0.57,0.997,2
5418,0.00725,0.00251,0.75,0.997,0
5419,0.00613,0.00106,0.529,0.997,1
5420,0.00782,0.00192,0.63,0.99,0
5421,0.00678,0.00176,0.648,0.996,2
5422,0.00745,0.00187,0.637,0.998,0
5423,0.00636,0.000967,0.496,0.996,1
5424,0.00687,0.00163,0.621,0.994,2
5425,0.00706,0.00202,0.681,0.997,0
5426,0.00845,0.00229,0.662,0.997,0
5427,0.00899,0.00228,0.641,0.998,0
5428,0.00746,0.00192,0.647,0.998,0
5429,0.00747,0.002,0.658,0.998,0
5430,0.00693,0.00109,0.505,0.996,1
5431,0.00673,0.0018,0.659,0.997,2
5432,0.00762,0.00189,0.635,0.994,0
5433,0.00745,0.00211,0.678,0.998,0
5434,0.00742,0.00208,0.674,0.997,0
5435,0.00842,0.00267,0.718,0.996,0
5436,0.00685,0.00103,0.495,0.985,1
5437,0.00641,0.00176,0.668,0.996,2
5438,0.00668,0.0011,0.517,0.991,1
5439,0.00663,0.00163,0.632,0.996,2
5440,0.0077,0.00238,0.707,0.998,0
5441,0.00692,0.00091,0.462,0.992,1
5442,0.00731,0.00196,0.66,0.998,0
5443,0.0067,0.00181,0.661,0.994,2
5444,0.00706,0.00174,0.632,0.994,2
5445,0.0067,0.00186,0.672,0.997,2
5446,0.00881,0.00239,0.663,0.996,0
5447,0.00741,0.00223,0.698,0.998,0
5448,0.00791,0.0011,0.475,0.997,1
5449,0.00664,0.00185,0.673,0.997,2
5450,0.00738,0.00216,0.689,0.998,0
5451,0.00734,0.00124,0.523,0.996,1
5452,0.00719,0.00242,0.738,0.999,0
5453,0.0068,0.00173,0.643,0.996,2
5454,0.00623,0.00231,0.776,0.999,2
5455,0.00695,0.00102,0.488,0.981,1
5456,0.00749,0.000986,0.462,0.995,1
5457,0.00646,0.0015,0.613,0.995,2
5458,0.00704,0.000887,0.452,0.99,1
5459,0.00711,0.00227,0.72,0.998,0
5460,0.00674,0.00172,0.643,0.999,2
5461,0.0074,0.000975,0.462,0.993,1
5462,0.00669,0.00178,0.656,0.995,2
5463,0.00776,0.0022,0.678,0.995,0
5464,0.00793,0.00201,0.642,0.996,0
5465,0.00867,0.0024,0.67,0.997,0
5466,0.00745,0.00202,0.663,0.996,0
5467,0.00685,0.00184,0.659,0.997,2
5468,0.00685,0.00166,0.627,0.998,2
5469,0.00716,0.00203,0.677,0.996,0
5470,0.00727,0.000851,0.436,0.993,1
5471,0.00651,0.00176,0.662,0.997,2
5472,0.00719,0.0018,0.636,0.995,2
5473,0.00704,0.00105,0.493,0.995,1
5474,0.00712,0.00194,0.664,0.999,0
5475,0.00662,0.00186,0.676,0.998,2
5476,0.00822,0.00119,0.485,0.988,1
5477,0.00697,0.00187,0.659,0.998,2
5478,0.00754,0.00216,0.682,0.998,0
5479,0.00715,0.00183,0.644,0.992,2
5480,0.00773,0.000846,0.421,0.99,1
5481,0.00662,0.00161,0.628,0.996,2
5482,0.00699,0.00162,0.612,0.998,2
5483,0.00757,0.00234,0.708,0.995,0
5484,0.00749,0.00114,0.496,0.991,1
5485,0.00638,0.00165,0.648,0.993,2
5486,0.00693,0.00117,0.523,0.996,1
5487,0.00859,0.00225,0.651,0.999,0
5488,0.00654,0.0011,0.523,0.997,1
5489,0.0064,0.00172,0.659,0.996,2
5490,0.00668,0.00203,0.702,0.998,2
5491,0.00722,0.00234,0.725,0.998,0
5492,0.00687,0.00138,0.57,0.995,2
5493,0.0062,0.00158,0.644,0.996,2
5494,0.00667,0.00109,0.514,0.991,1
5495,0.00641,0.00161,0.638,0.995,2
5496,0.00731,0.00168,0.61,0.995,2
5497,0.00842,0.00213,0.64,0.997,0
5498,0.0084,0.00216,0.645,0.996,0
5499,0.00705,0.00218,0.707,0.997,0
5500,0.00741,0.0022,0.693,0.997,0
5501,0.00679,0.00146,0.59,0.992,2
5502,0.0083,0.00183,0.598,0.996,0
5503,0.00724,0.00158,0.595,0.993,2
5504,0.00615,0.0013,0.586,0.99,2
5505,0.00688,0.00116,0.522,0.997,1
5506,0.00647,0.00139,0.59,0.996,2
5507,0.00632,0.00162,0.645,0.995,2
5508,0.00815,0.00191,0.616,0.996,0
5509,0.00653,0.00146,0.602,0.989,2
5510,0.00653,0.00124,0.554,0.992,2
5511,0.00745,0.00106,0.481,0.981,1
5512,0.00691,0.0018,0.65,0.997,2
5513,0.008,0.00218,0.665,0.997,0
5514,0.00766,0.00232,0.7,0.997,0
5515,0.00785,0.00182,0.614,0.996,0
5516,0.00662,0.00239,0.764,0.998,0
5517,0.00815,0.00135,0.518,0.995,1
5518,0.00673,0.00152,0.606,0.998,2
5519,0.00719,0.00206,0.682,0.996,0
5520,0.00783,0.00208,0.657,0.997,0
5521,0.00793,0.00201,0.641,0.996,0
5522,0.00705,0.0013,0.546,0.995,2
5523,0.0086,0.00278,0.724,0.996,0
5524,0.0081,0.00244,0.699,0.999,0
5525,0.00796,0.0014,0.535,0.993,1
5526,0.00685,0.00203,0.693,0.997,0
5527,0.00647,0.00185,0.681,0.996,2
5528,0.00646,0.00105,0.512,0.992,1
5529,0.00845,0.00247,0.688,0.998,0
5530,0.00785,0.00194,0.634,0.992,0
5531,0.00669,0.0015,0.603,0.995,2
5532,0.00773,0.00201,0.649,0.998,0
5533,0.00719,0.00173,0.624,0.997,2
5534,0.00678,0.00154,0.607,0.998,2
5535,0.00833,0.00192,0.611,0.996,0
5536,0.0074,0.00233,0.714,0.998,0
5537,0.00806,0.00215,0.657,0.994,0
5538,0.00692,0.00101,0.488,0.996,1
5539,0.00734,0.00213,0.686,0.999,0
5540,0.00651,0.00153,0.617,0.985,2
5541,0.00644,0.00226,0.754,0.999,2
5542,0.00726,0.00176,0.627,0.995,2
5543,0.00749,0.000924,0.447,0.998,1
5544,0.0068,0.00125,0.546,0.983,1
5545,0.0074,0.00185,0.637,0.997,0
5546,0.00944,0.00222,0.617,0.998,0
5547,0.00694,0.00155,0.601,0.992,2
5548,0.00723,0.00226,0.711,0.994,0
5549,0.00676,0.00143,0.586,0.995,2
5550,0.00641,0.00165,0.647,0.996,2
5551,0.00682,0.00145,0.587,0.995,2
5552,0.00677,0.0018,0.657,0.997,2
5553,0.00726,0.00274,0.782,0.998,0
5554,0.0066,0.0015,0.607,0.994,2
5555,0.00685,0.00194,0.678,0.997,2
5556,0.00801,0.00252,0.714,0.996,0
5557,0.00791,0.00122,0.5,0.989,1
5558,0.00622,0.00147,0.619,0.995,2
5559,0.0068,0.00149,0.595,0.995,2
5560,0.00703,0.00175,0.636,0.998,2
5561,0.0075,0.00221,0.691,0.997,0
5562,0.00685,0.00167,0.63,0.994,2
5563,0.00781,0.00241,0.708,0.998,0
5564,0.008,0.00196,0.631,0.997,0
5565,0.00669,0.00171,0.643,0.998,2
5566,0.00756,0.0013,0.528,0.996,1
5567,0.0077,0.00237,0.706,0.999,0
5568,0.00832,0.00232,0.672,0.997,0
5569,0.00667,0.0017,0.642,0.994,2
5570,0.00707,0.00176,0.636,0.998,2
5571,0.007,0.0017,0.627,0.999,2
5572,0.00679,0.00196,0.684,0.998,2
5573,0.00826,0.00203,0.631,0.986,0
5574,0.00749,0.000927,0.448,0.991,1
5575,0.00876,0.00237,0.663,0.997,0
5576,0.00751,0.00188,0.637,0.997,0
5577,0.00858,0.00239,0.672,0.995,0
5578,0.00776,0.00225,0.686,0.999,0
5579,0.00639,0.0017,0.657,0.997,2
5580,0.00696,0.00149,0.589,0.997,2
5581,0.00718,0.00121,0.523,0.997,1
5582,0.00645,0.00142,0.598,0.991,2
5583,0.00694,0.000872,0.451,0.987,1
5584,0.00845,0.00216,0.644,0.998,0
5585,0.00743,0.00225,0.701,0.997,0
5586,0.0074,0.00105,0.481,0.993,1
5587,0.00748,0.00216,0.684,0.997,0
5588,0.0073,0.00239,0.728,0.993,0
5589,0.00802,0.00118,0.488,0.991,1
5590,0.00842,0.00251,0.696,0.995,0
5591,0.00766,0.00185,0.625,0.994,0
5592,0.00739,0.00195,0.655,0.999,0
5593,0.00702,0.00154,0.597,0.998,2
5594,0.0065,0.00143,0.596,0.995,2
5595,0.00667,0.00183,0.668,0.997,2
5596,0.0075,0.00186,0.634,0.997,0
